title_id,title,box_office,country,genre,director,metascore,production,rating,IMDB_rating,rotten_tomatoes_rating,runtime,type,IMDB_votes
tt2910814,The Signal,"$402,321",usa,"Drama, Mystery, Sci-Fi, Thriller",William Eubank,54.0,Focus Features,PG-13,6.1,60%,97 min,movie,"59,466"
tt2465140,The Single Moms Club,"$15,986,272",usa,"Comedy, Drama",Tyler Perry,31.0,Lionsgate Films,PG-13,5.3,19%,111 min,movie,"5,497"
tt2723576,The Sleepwalker,"$2,636","norway, usa",Drama,Mona Fastvold,57.0,IFC Films,Not Rated,4.9,43%,91 min,movie,651
tt2517044,The Song,"$5,520,506",usa,"Drama, Music, Romance",Richard Ramsey,42.0,IDP/ Samuel Goldwyn Films,PG-13,6.0,31%,116 min,movie,"1,968"
tt2980516,The Theory of Everything,"$35,887,263","uk, japan, usa","Biography, Drama, Romance",James Marsh,72.0,Focus Features,PG-13,7.7,79%,123 min,movie,"374,654"
tt1976000,The Two Faces of January,"$1,638,101","uk, france, usa","Romance, Thriller",Hossein Amini,66.0,Magnolia Pictutures,PG-13,6.2,80%,96 min,movie,"28,216"
tt4111814,The Visitor,"$81,276",usa,Drama,Corey Harrell,,Cinedigm Digital Cinema,,,70%,,movie,
tt1371150,This Is Where I Leave You,"$26,730,317",usa,"Comedy, Drama",Shawn Levy,44.0,Warner Bros. Pictures,R,6.6,43%,103 min,movie,"67,220"
tt2784678,Top Five,"$17,002,433",usa,"Comedy, Romance",Chris Rock,81.0,Paramount Pictures,R,6.4,86%,102 min,movie,"25,046"
tt2209764,Transcendence,"$23,014,504","uk, china, usa","Drama, Sci-Fi, Thriller",Wally Pfister,42.0,Warner Bros. Pictures,PG-13,6.3,20%,119 min,movie,"208,691"
tt2109248,Transformers: Age of Extinction,"$206,755,538","usa, china, hong kong","Action, Adventure, Sci-Fi",Michael Bay,32.0,Paramount Pictures,PG-13,5.6,18%,165 min,movie,"289,238"
tt3017234,The Virus,"$1,580,106",usa,"Horror, Sci-Fi, Thriller","Michael Cramer, Troy Scoughton Jr.(co-director)",,Sony Pictures,NOT RATED,4.5,63%,96 min,movie,70
tt2570224,Two-Bit Waltz,"$2,051",usa,"Comedy, Drama, Family",Clara Mamet,,Monterey Media,R,5.0,,81 min,movie,388
tt3057572,Of Mind and Music,"$15,073",usa,"Drama, Music",Richie Adams,,Monterey Media,PG-13,7.0,71%,98 min,movie,311
tt1809398,Unbroken,"$70,500,647",usa,"Biography, Drama, Sport, War",Angelina Jolie,59.0,Universal Pictures,PG-13,7.2,51%,137 min,movie,"134,888"
tt3713166,Unfriended,"$31,354,666","usa, russia","Horror, Mystery, Thriller",Levan Gabriadze,59.0,Universal Pictures,R,5.5,62%,83 min,movie,"64,257"
tt3139764,Unsullied,"$8,220",usa,"Action, Horror, Thriller",Simeon Rice,42.0,Lambert Releasing,R,4.3,57%,93 min,movie,208
tt1686821,Vampire Academy,"$7,508,090","usa, uk","Action, Comedy, Drama, Fantasy, Horror, Mystery, Thriller",Mark Waters,31.0,The Weinstein Company,PG-13,5.5,16%,104 min,movie,"50,069"
tt2771372,Veronica Mars,"$2,664,765","usa, uk, france, germany","Crime, Drama, Mystery, Thriller",Rob Thomas,62.0,Warner Bros.,PG-13,6.8,79%,107 min,movie,"48,680"
tt2463288,Walk of Shame,"$39,751",usa,Comedy,Steven Brill,25.0,Focus Features,R,6.0,12%,95 min,movie,"49,055"
tt2107861,Walking on Sunshine,"$618,328","uk, usa, italy","Comedy, Drama, Musical, Romance","Max Giwa, Dania Pasquini",,eOne Entertainment,Not Rated,5.4,32%,97 min,movie,"4,643"
tt1791682,While We're Young,"$7,008,208",usa,"Comedy, Drama, Mystery",Noah Baumbach,77.0,A24,R,6.3,84%,97 min,movie,"43,167"
tt2305051,Wild,"$24,673,716",usa,"Biography, Drama",Jean-Marc Vallée,76.0,20th Century Fox,R,7.1,89%,115 min,movie,"113,561"
tt2800400,Wild Canaries,"$5,726",usa,"Comedy, Crime, Drama",Lawrence Michael Levine,67.0,IFC Films,NOT RATED,6.1,83%,96 min,movie,395
